Time,FRET,Error,Enzyme,Replicate,RNA,DNA
0.0,0.5290771175726928,0,0.0,1,1e-07,5e-07
0.0,0.5051334702258727,0,0.0,1,1e-07,5e-07
0.0,0.4932950191570881,0,0.0,1,1e-07,5e-07
0.0,0.5278372591006424,0,0.0,1,1e-07,5e-07
151.63,0.5702127659574469,0,0.0,1,1e-07,5e-07
151.63,0.5201329885482083,0,0.0,1,1e-07,5e-07
151.63,0.6157804459691252,0,0.0,1,1e-07,5e-07
151.63,0.593177511054959,0,0.0,1,1e-07,5e-07
279.788,0.5446724023825281,0,0.0,1,1e-07,5e-07
279.788,0.5325779036827195,0,0.0,1,1e-07,5e-07
279.788,0.5742009132420092,0,0.0,1,1e-07,5e-07
279.788,0.5969267139479906,0,0.0,1,1e-07,5e-07
407.946,0.5463237718430597,0,0.0,1,1e-07,5e-07
407.946,0.5478899082568808,0,0.0,1,1e-07,5e-07
407.946,0.5080066261733849,0,0.0,1,1e-07,5e-07
407.946,0.5119103222793088,0,0.0,1,1e-07,5e-07
536.104,0.5358108108108108,0,0.0,1,1e-07,5e-07
536.104,0.551092318534179,0,0.0,1,1e-07,5e-07
536.104,0.5617848970251716,0,0.0,1,1e-07,5e-07
536.104,0.6125592417061612,0,0.0,1,1e-07,5e-07
664.262,0.5240693196405648,0,0.0,1,1e-07,5e-07
664.262,0.5213058419243987,0,0.0,1,1e-07,5e-07
664.262,0.5804907241172951,0,0.0,1,1e-07,5e-07
664.262,0.6312613156306578,0,0.0,1,1e-07,5e-07
792.42,0.5260855982505467,0,0.0,1,1e-07,5e-07
792.42,0.5081455805892547,0,0.0,1,1e-07,5e-07
792.42,0.5631399317406144,0,0.0,1,1e-07,5e-07
792.42,0.5944380069524913,0,0.0,1,1e-07,5e-07
920.578,0.5198083067092651,0,0.0,1,1e-07,5e-07
920.578,0.5152232746955345,0,0.0,1,1e-07,5e-07
920.578,0.5883620689655172,0,0.0,1,1e-07,5e-07
920.578,0.5566265060240964,0,0.0,1,1e-07,5e-07
1048.736,0.5349628712871287,0,0.0,1,1e-07,5e-07
1048.736,0.49789768745620183,0,0.0,1,1e-07,5e-07
1048.736,0.546095126247798,0,0.0,1,1e-07,5e-07
1048.736,0.6003316749585407,0,0.0,1,1e-07,5e-07
1176.894,0.515987460815047,0,0.0,1,1e-07,5e-07
1176.894,0.5193370165745856,0,0.0,1,1e-07,5e-07
1176.894,0.5576923076923077,0,0.0,1,1e-07,5e-07
1176.894,0.6114318706697459,0,0.0,1,1e-07,5e-07
1305.052,0.523153942428035,0,0.0,1,1e-07,5e-07
1305.052,0.5114186851211072,0,0.0,1,1e-07,5e-07
1305.052,0.5634490238611713,0,0.0,1,1e-07,5e-07
1305.052,0.5667053364269141,0,0.0,1,1e-07,5e-07
1433.21,0.5122030589000977,0,0.0,1,1e-07,5e-07
1433.21,0.5230667109193495,0,0.0,1,1e-07,5e-07
1433.21,0.5453501722158438,0,0.0,1,1e-07,5e-07
1433.21,0.5628299894403379,0,0.0,1,1e-07,5e-07
1561.368,0.5146694945210322,0,0.0,1,1e-07,5e-07
1561.368,0.5201105311636476,0,0.0,1,1e-07,5e-07
1561.368,0.5513307984790875,0,0.0,1,1e-07,5e-07
1561.368,0.5338666666666667,0,0.0,1,1e-07,5e-07
1689.526,0.5205169628432956,0,0.0,1,1e-07,5e-07
1689.526,0.5145436308926781,0,0.0,1,1e-07,5e-07
1689.526,0.5159769512833945,0,0.0,1,1e-07,5e-07
1689.526,0.5116625310173697,0,0.0,1,1e-07,5e-07
1817.684,0.5205110961667787,0,0.0,1,1e-07,5e-07
1817.684,0.5147814910025706,0,0.0,1,1e-07,5e-07
1817.684,0.5100702576112413,0,0.0,1,1e-07,5e-07
1817.684,0.5090609555189456,0,0.0,1,1e-07,5e-07
1945.842,0.5120071153276016,0,0.0,1,1e-07,5e-07
1945.842,0.524511610762993,0,0.0,1,1e-07,5e-07
1945.842,0.5323484462557311,0,0.0,1,1e-07,5e-07
1945.842,0.4872052182639237,0,0.0,1,1e-07,5e-07
0.0,0.5406091370558376,0,5e-07,1,1e-07,5e-07
0.0,0.5204286671131949,0,5e-07,1,1e-07,5e-07
211.63,0.5636070853462157,0,5e-07,1,1e-07,5e-07
211.63,0.5409660107334526,0,5e-07,1,1e-07,5e-07
399.788,0.5799457994579946,0,5e-07,1,1e-07,5e-07
399.788,0.5308908045977011,0,5e-07,1,1e-07,5e-07
587.946,0.54555047485051,0,5e-07,1,1e-07,5e-07
587.946,0.5534195933456562,0,5e-07,1,1e-07,5e-07
776.104,0.5514511873350924,0,5e-07,1,1e-07,5e-07
776.104,0.5734791524265208,0,5e-07,1,1e-07,5e-07
964.262,0.5534011443102352,0,5e-07,1,1e-07,5e-07
964.262,0.5245269796776454,0,5e-07,1,1e-07,5e-07
1152.42,0.5696087352138307,0,5e-07,1,1e-07,5e-07
1152.42,0.5284033613445378,0,5e-07,1,1e-07,5e-07
1340.578,0.5055594162612925,0,5e-07,1,1e-07,5e-07
1340.578,0.4891388673390225,0,5e-07,1,1e-07,5e-07
1528.736,0.4996532593619972,0,5e-07,1,1e-07,5e-07
1528.736,0.49225897255453904,0,5e-07,1,1e-07,5e-07
1716.894,0.5298752462245568,0,5e-07,1,1e-07,5e-07
1716.894,0.520893371757925,0,5e-07,1,1e-07,5e-07
1905.052,0.4875,0,5e-07,1,1e-07,5e-07
1905.052,0.4875,0,5e-07,1,1e-07,5e-07
2093.21,0.5290848462393479,0,5e-07,1,1e-07,5e-07
2093.21,0.5047152018106374,0,5e-07,1,1e-07,5e-07
2281.368,0.5053328429569695,0,5e-07,1,1e-07,5e-07
2281.368,0.5053328429569695,0,5e-07,1,1e-07,5e-07
2469.526,0.5093938319744772,0,5e-07,1,1e-07,5e-07
2469.526,0.4970805760996497,0,5e-07,1,1e-07,5e-07
2657.684,0.5649171270718232,0,5e-07,1,1e-07,5e-07
2657.684,0.5649171270718232,0,5e-07,1,1e-07,5e-07
2845.842,0.5306762203313927,0,5e-07,1,1e-07,5e-07
2845.842,0.5336994508237644,0,5e-07,1,1e-07,5e-07
0.0,0.5111731843575419,0,1e-06,1,1e-07,5e-07
0.0,0.5027855153203342,0,1e-06,1,1e-07,5e-07
211.63,0.5284640171858217,0,1e-06,1,1e-07,5e-07
211.63,0.5372507869884575,0,1e-06,1,1e-07,5e-07
399.788,0.5343698854337152,0,1e-06,1,1e-07,5e-07
399.788,0.5360902255639097,0,1e-06,1,1e-07,5e-07
587.946,0.5354649026093348,0,1e-06,1,1e-07,5e-07
587.946,0.5392973560304237,0,1e-06,1,1e-07,5e-07
776.104,0.5037037037037037,0,1e-06,1,1e-07,5e-07
776.104,0.5403556771545828,0,1e-06,1,1e-07,5e-07
964.262,0.5093360995850622,0,1e-06,1,1e-07,5e-07
964.262,0.5030570652173914,0,1e-06,1,1e-07,5e-07
1152.42,0.4780578898225957,0,1e-06,1,1e-07,5e-07
1152.42,0.47794332456909144,0,1e-06,1,1e-07,5e-07
1340.578,0.4174917491749175,0,1e-06,1,1e-07,5e-07
1340.578,0.4276791584483892,0,1e-06,1,1e-07,5e-07
1528.736,0.39081508515815083,0,1e-06,1,1e-07,5e-07
1528.736,0.39081508515815083,0,1e-06,1,1e-07,5e-07
1716.894,0.38868894601542414,0,1e-06,1,1e-07,5e-07
1716.894,0.3861066235864297,0,1e-06,1,1e-07,5e-07
1905.052,0.35469107551487417,0,1e-06,1,1e-07,5e-07
1905.052,0.3421891604675877,0,1e-06,1,1e-07,5e-07
2093.21,0.3658838071693449,0,1e-06,1,1e-07,5e-07
2093.21,0.296878612716763,0,1e-06,1,1e-07,5e-07
2281.368,0.3080740599351021,0,1e-06,1,1e-07,5e-07
2281.368,0.29328551504283723,0,1e-06,1,1e-07,5e-07
2469.526,0.2737448559670782,0,1e-06,1,1e-07,5e-07
2469.526,0.28445006321112515,0,1e-06,1,1e-07,5e-07
2657.684,0.2481827622014538,0,1e-06,1,1e-07,5e-07
2657.684,0.23034901365705615,0,1e-06,1,1e-07,5e-07
2845.842,0.21942281264315164,0,1e-06,1,1e-07,5e-07
2845.842,0.22832111568031468,0,1e-06,1,1e-07,5e-07
0.0,0.5030467163168585,0,2e-06,1,1e-07,5e-07
0.0,0.502,0,2e-06,1,1e-07,5e-07
0.0,0.5059952038369304,0,2e-06,1,1e-07,5e-07
211.63,0.5487266553480475,0,2e-06,1,1e-07,5e-07
211.63,0.5184104994531534,0,2e-06,1,1e-07,5e-07
211.63,0.5270969968933379,0,2e-06,1,1e-07,5e-07
399.788,0.5138282387190685,0,2e-06,1,1e-07,5e-07
399.788,0.48379446640316204,0,2e-06,1,1e-07,5e-07
399.788,0.549143944197844,0,2e-06,1,1e-07,5e-07
587.946,0.47204337512707556,0,2e-06,1,1e-07,5e-07
587.946,0.47591781744695183,0,2e-06,1,1e-07,5e-07
587.946,0.5047923322683706,0,2e-06,1,1e-07,5e-07
776.104,0.41695935775213244,0,2e-06,1,1e-07,5e-07
776.104,0.4028461959496442,0,2e-06,1,1e-07,5e-07
776.104,0.4968901174844506,0,2e-06,1,1e-07,5e-07
964.262,0.343521722414456,0,2e-06,1,1e-07,5e-07
964.262,0.301742015761095,0,2e-06,1,1e-07,5e-07
964.262,0.5078577336641853,0,2e-06,1,1e-07,5e-07
1152.42,0.2752688172043011,0,2e-06,1,1e-07,5e-07
1152.42,0.26680831689178935,0,2e-06,1,1e-07,5e-07
1152.42,0.4571984435797665,0,2e-06,1,1e-07,5e-07
1340.578,0.21874207456251585,0,2e-06,1,1e-07,5e-07
1340.578,0.2058671491341432,0,2e-06,1,1e-07,5e-07
1340.578,0.35754475703324806,0,2e-06,1,1e-07,5e-07
1528.736,0.19862715188494226,0,2e-06,1,1e-07,5e-07
1528.736,0.1906725888324873,0,2e-06,1,1e-07,5e-07
1528.736,0.30611277839203915,0,2e-06,1,1e-07,5e-07
1716.894,0.2020945372204925,0,2e-06,1,1e-07,5e-07
1716.894,0.18435091879075283,0,2e-06,1,1e-07,5e-07
1716.894,0.28804050355774496,0,2e-06,1,1e-07,5e-07
1905.052,0.16923076923076924,0,2e-06,1,1e-07,5e-07
1905.052,0.16923076923076924,0,2e-06,1,1e-07,5e-07
1905.052,0.23983548766157461,0,2e-06,1,1e-07,5e-07
2093.21,0.16852476017630283,0,2e-06,1,1e-07,5e-07
2093.21,0.16852476017630283,0,2e-06,1,1e-07,5e-07
2093.21,0.224510603588907,0,2e-06,1,1e-07,5e-07
2281.368,0.17439350772684106,0,2e-06,1,1e-07,5e-07
2281.368,0.17439350772684106,0,2e-06,1,1e-07,5e-07
2281.368,0.24546984849985148,0,2e-06,1,1e-07,5e-07
2469.526,0.1792709705753184,0,2e-06,1,1e-07,5e-07
2469.526,0.1792709705753184,0,2e-06,1,1e-07,5e-07
2469.526,0.2180008654262224,0,2e-06,1,1e-07,5e-07
2657.684,0.16826688364524003,0,2e-06,1,1e-07,5e-07
2657.684,0.16982864137086903,0,2e-06,1,1e-07,5e-07
2657.684,0.22197475872308833,0,2e-06,1,1e-07,5e-07
2845.842,0.150186799501868,0,2e-06,1,1e-07,5e-07
2845.842,0.1596727368698865,0,2e-06,1,1e-07,5e-07
2845.842,0.22401067140951533,0,2e-06,1,1e-07,5e-07
0.0,0.5209024552090246,0,3e-06,1,1e-07,5e-07
211.63,0.5310147006095375,0,3e-06,1,1e-07,5e-07
399.788,0.5324585635359116,0,3e-06,1,1e-07,5e-07
587.946,0.47979956154087067,0,3e-06,1,1e-07,5e-07
776.104,0.40491901619676063,0,3e-06,1,1e-07,5e-07
964.262,0.3670380491906664,0,3e-06,1,1e-07,5e-07
1152.42,0.27630057803468205,0,3e-06,1,1e-07,5e-07
1340.578,0.23516033659313168,0,3e-06,1,1e-07,5e-07
1528.736,0.2150391948127359,0,3e-06,1,1e-07,5e-07
1716.894,0.2294811730001735,0,3e-06,1,1e-07,5e-07
1905.052,0.1948676097207109,0,3e-06,1,1e-07,5e-07
2093.21,0.20508226095455287,0,3e-06,1,1e-07,5e-07
2281.368,0.1860178879133503,0,3e-06,1,1e-07,5e-07
2469.526,0.1945830363506771,0,3e-06,1,1e-07,5e-07
2657.684,0.19269378821043098,0,3e-06,1,1e-07,5e-07
2845.842,0.18185404339250494,0,3e-06,1,1e-07,5e-07
0.0,0.5182427401340283,0,5e-06,1,1e-07,5e-07
0.0,0.5153949129852744,0,5e-06,1,1e-07,5e-07
0.0,0.5010033444816053,0,5e-06,1,1e-07,5e-07
0.0,0.4935897435897436,0,5e-06,1,1e-07,5e-07
151.63,0.5428109854604201,0,5e-06,1,1e-07,5e-07
151.63,0.5493679535360437,0,5e-06,1,1e-07,5e-07
211.63,0.4748173779315648,0,5e-06,1,1e-07,5e-07
211.63,0.5367080120683875,0,5e-06,1,1e-07,5e-07
279.788,0.474120082815735,0,5e-06,1,1e-07,5e-07
279.788,0.5183673469387755,0,5e-06,1,1e-07,5e-07
399.788,0.4669223394055609,0,5e-06,1,1e-07,5e-07
399.788,0.4597902097902098,0,5e-06,1,1e-07,5e-07
407.946,0.40447007930785867,0,5e-06,1,1e-07,5e-07
407.946,0.43638644918444164,0,5e-06,1,1e-07,5e-07
536.104,0.329794762915782,0,5e-06,1,1e-07,5e-07
536.104,0.31204588910133846,0,5e-06,1,1e-07,5e-07
587.946,0.30207440425167154,0,5e-06,1,1e-07,5e-07
587.946,0.3003823047515019,0,5e-06,1,1e-07,5e-07
664.262,0.23272519954389967,0,5e-06,1,1e-07,5e-07
664.262,0.2525037556334502,0,5e-06,1,1e-07,5e-07
776.104,0.20704190428961072,0,5e-06,1,1e-07,5e-07
776.104,0.25809372877518677,0,5e-06,1,1e-07,5e-07
792.42,0.2191253323553681,0,5e-06,1,1e-07,5e-07
792.42,0.21892285298398836,0,5e-06,1,1e-07,5e-07
920.578,0.18616404308202153,0,5e-06,1,1e-07,5e-07
920.578,0.1891914191419142,0,5e-06,1,1e-07,5e-07
964.262,0.2241363511408412,0,5e-06,1,1e-07,5e-07
964.262,0.21750197489686648,0,5e-06,1,1e-07,5e-07
1048.736,0.1909711684370258,0,5e-06,1,1e-07,5e-07
1048.736,0.19025984377490834,0,5e-06,1,1e-07,5e-07
1152.42,0.19529652351738241,0,5e-06,1,1e-07,5e-07
1152.42,0.2139952558454761,0,5e-06,1,1e-07,5e-07
1176.894,0.18762293841730973,0,5e-06,1,1e-07,5e-07
1176.894,0.1888728555395222,0,5e-06,1,1e-07,5e-07
1305.052,0.18821065230400957,0,5e-06,1,1e-07,5e-07
1305.052,0.17443324937027707,0,5e-06,1,1e-07,5e-07
1340.578,0.18420231033406181,0,5e-06,1,1e-07,5e-07
1340.578,0.1603844421084247,0,5e-06,1,1e-07,5e-07
1433.21,0.1813531736805394,0,5e-06,1,1e-07,5e-07
1433.21,0.17532623488912016,0,5e-06,1,1e-07,5e-07
1528.736,0.21326259946949602,0,5e-06,1,1e-07,5e-07
1528.736,0.188986747880484,0,5e-06,1,1e-07,5e-07
1561.368,0.18064051817200433,0,5e-06,1,1e-07,5e-07
1561.368,0.18909034316395612,0,5e-06,1,1e-07,5e-07
1689.526,0.17695412844036698,0,5e-06,1,1e-07,5e-07
1689.526,0.18023758948941862,0,5e-06,1,1e-07,5e-07
1716.894,0.180660235152246,0,5e-06,1,1e-07,5e-07
1716.894,0.1874159946236559,0,5e-06,1,1e-07,5e-07
1817.684,0.18126713811516815,0,5e-06,1,1e-07,5e-07
